"Effect_Size_ID","Study_ID","Species_ID","Treatment_ID","Trait_ID","First_Author","Title","Year","Year_Z","Journal","Journal_Impact_Factor-2021","Kingdom","Phylum","Class","Order","Family","Scientific_Name","Ecosystem","Plasticity_Mechanism","Developmental_Exposure_Time_Category","Developmental_Exposure_Time","Acclimation_Exposure_Time","Exposure_Units","T1_constant","T2_mean","T2_Magnitude","Fluctuation_Category","Fluctuation_Period","Fluctuation_Unit","Number_Of_Fluctuations","Acclimation_Life-History_Stage","Acclimation_Life-History_Stage_Category","Trait_Category","Measurement","Trait_Unit","Performance_Curve","Complex_Design","Species_Overlap","Animal_Overlap_T1","Animal_Overlap_T2","Animal_Overlap","Animal_Code","Shared_Animal_Number","Shared_Control","Shared_Control_Code","Shared_Control_Number","n_R1-1","R1-1_Mean","R1-1_SD_Final","n_R2-2","R2-2_Mean","R2-2_SD_Final","Percentage_Transformation","Proportion_Transformation","In_Transformation","R1-1_Mean_Transformed","R1-1_Mean_Add","R1-1_SD_Final_Transformed","R1-1_SD_Final_Add","R2-2_Mean_Transformed","R2-2_Mean_Add","R2-2_SD_Final_Transformed","R2-2_SD_Final_Add","InRR","v_InRR","Precision","InCVR","v_InCVR","Precision_CVR","Reciprocal_Transformation","InRR_Transformed","InRR_Untransformed","v_InRR_Untransformed","InCVR_Untransformed","v_InCVR_Untransformed","SMD","v_SMD"
605,58,1,8,4,"K. Xing","Within- And Trans-Generational Life History Responses To Diurnal Temperature Amplitudes Of The Pupal Stage In The Diamondback Moth",2021,0.920380116697246,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella xylostella","Terrestrial","Developmental Plasticity","Pupae","Pupae Period",NA,NA,25,25,20,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Fecundity","No.","No","No","A","A","E","A","58:A:A:E:A",155,"B","58:A:B:4",366,30,157.777777777778,3.02222222222224,25,142.933333333333,1.95555555555555,"No","No","No",158.277777777778,158.277777777778,3.52222222222224,3.52222222222224,143.433333333333,143.433333333333,2.45555555555555,2.45555555555555,-0.0984812254253031,2.82307153865769e-05,0.516839776255867,-0.258663501108871,0.0791028279609108,-0.0580204929626603,"No",-0.0984812254253031,-0.0984812254253031,2.82307153865769e-05,-0.258663501108871,0.0791028279609108,-4.7430389890844,0.27784623198765
606,58,1,8,5,"K. Xing","Within- And Trans-Generational Life History Responses To Diurnal Temperature Amplitudes Of The Pupal Stage In The Diamondback Moth",2021,0.920380116697246,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella xylostella","Terrestrial","Developmental Plasticity","Pupae","Pupae Period",NA,NA,25,25,20,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Reproductive Rate","%","No","No","A","A","E","A","58:A:A:E:A",155,"B","58:A:B:5",367,30,68.2269503546099,1.31205673758866,25,73.7234042553192,3.47517730496453,"Yes","No","No",1.47196701151529,68.7269503546099,0.51409013615311,1.81205673758866,1.53257799927657,74.2234042553192,0.539478417118655,3.97517730496453,0.0403516748875411,0.00902230298062382,-0.0784763049903837,0.0109992355270776,0.0881174487208245,-0.0639362998056149,"No",0.0403516748875411,0.0769381089065997,0.000137906017974133,0.712214897224628,0.0792125099089298,0.113648145979899,0.0734507506159212
607,58,1,8,6,"K. Xing","Within- And Trans-Generational Life History Responses To Diurnal Temperature Amplitudes Of The Pupal Stage In The Diamondback Moth",2021,0.920380116697246,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella xylostella","Terrestrial","Developmental Plasticity","Pupae","Pupae Period",NA,NA,25,25,20,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Population","Growth Rate","rm","No","No","A","A","E","A","58:A:A:E:A",155,"B","58:A:B:6",368,3,0.839549839228296,0.0337620578778135,3,0.748713826366559,0.0225080385852091,"No","No","No",1.3395498392283,1.3395498392283,0.533762057877814,0.533762057877814,1.24871382636656,1.24871382636656,0.522508038585209,0.522508038585209,-0.0702195339612157,0.111287622364637,-0.080193401242664,0.0461903906627109,1.61439125098846,-0.113013772379659,"No",-0.0702195339612157,-0.0702195339612157,0.111287622364637,0.0461903906627109,1.61439125098846,-0.137587320267886,0.668244189224875
608,58,1,9,1,"K. Xing","Within- And Trans-Generational Life History Responses To Diurnal Temperature Amplitudes Of The Pupal Stage In The Diamondback Moth",2021,0.920380116697246,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella xylostella","Terrestrial","Acclimation",NA,NA,4,"Days",25,25,24,"Sinusoidal (Sine Curve)",1,"Day",4,"Pupae","Pupae","Life-History Traits","Development Time","day-1","No","No","A","A","F","A","58:A:A:F:A",156,"A","58:A:A:1",363,72,0.293478260869565,0.021195652173913,72,0.230434782608696,0.00489130434782606,"No","No","No",0.793478260869565,0.793478260869565,0.521195652173913,0.521195652173913,0.730434782608696,0.730434782608696,0.504891304347826,0.504891304347826,-0.0827861936192865,0.0126282838924776,-0.0790098759839986,0.0506820909188084,0.0412340165765132,-0.00491316247182222,"Yes",0.0827861936192865,0.0827861936192865,0.0126282838924776,0.0506820909188084,0.0412340165765132,0.122215762073519,0.0278296412934
609,58,1,10,2,"K. Xing","Within- And Trans-Generational Life History Responses To Diurnal Temperature Amplitudes Of The Pupal Stage In The Diamondback Moth",2021,0.920380116697246,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella xylostella","Terrestrial","Developmental Plasticity","Pupae","Pupae Period",NA,NA,25,25,24,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Population","Survival","%","No","No","A","A","F","A","58:A:A:F:A",156,"B","58:A:B:2",364,72,84.7647058823529,2.35294117647058,72,72.2941176470588,2.35294117647058,"Yes","No","No",1.66981268392422,85.2647058823529,0.532737696879097,2.85294117647058,1.51647805711098,72.7941176470588,0.526287155891414,2.85294117647058,-0.0963208762099726,0.00308649272100741,-0.0748827203508997,0.0840091454533866,0.0316546518730071,0.0286578140291524,"No",-0.0963208762099726,-0.158125453918865,3.68828564543989e-05,0.158122561923065,0.0286026439666579,-0.288039516398257,0.0280658568159963
610,58,1,10,3,"K. Xing","Within- And Trans-Generational Life History Responses To Diurnal Temperature Amplitudes Of The Pupal Stage In The Diamondback Moth",2021,0.920380116697246,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella xylostella","Terrestrial","Developmental Plasticity","Pupae","Pupae Period",NA,NA,25,25,24,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Longevity","No.","No","No","A","A","F","A","58:A:A:F:A",156,"B","58:A:B:3",365,60,14.5578034682081,0.33815028901734,48,14.150289017341,1.21387283236994,"No","No","No",15.0578034682081,15.0578034682081,0.83815028901734,0.83815028901734,14.650289017341,14.650289017341,1.71387283236994,1.71387283236994,-0.0274362962750665,0.000336755284566672,-0.0302819785402042,0.744796754237544,0.0393025128491853,0.000538639093121769,"No",-0.0274362962750665,-0.0274362962750665,0.000336755284566672,0.744796754237544,0.0393025128491853,-0.310934414694356,0.037947593565932
611,58,1,10,4,"K. Xing","Within- And Trans-Generational Life History Responses To Diurnal Temperature Amplitudes Of The Pupal Stage In The Diamondback Moth",2021,0.920380116697246,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella xylostella","Terrestrial","Developmental Plasticity","Pupae","Pupae Period",NA,NA,25,25,24,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Fecundity","No.","No","No","A","A","F","A","58:A:A:F:A",156,"B","58:A:B:4",366,30,157.777777777778,3.02222222222224,24,138.488888888889,2.40000000000001,"No","No","No",158.277777777778,158.277777777778,3.52222222222224,3.52222222222224,138.988888888889,138.988888888889,2.90000000000001,2.90000000000001,-0.129957582717268,3.46466298263483e-05,0.406252231379131,-0.0599268488677298,0.0810750862311793,-0.0594272037101638,"No",-0.129957582717268,-0.129957582717268,3.46466298263483e-05,-0.0599268488677298,0.0810750862311793,-5.82807976750416,0.389504757188809
612,58,1,10,5,"K. Xing","Within- And Trans-Generational Life History Responses To Diurnal Temperature Amplitudes Of The Pupal Stage In The Diamondback Moth",2021,0.920380116697246,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella xylostella","Terrestrial","Developmental Plasticity","Pupae","Pupae Period",NA,NA,25,25,24,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Life-History Traits","Reproductive Rate","%","No","No","A","A","F","A","58:A:A:F:A",156,"B","58:A:B:5",367,30,68.2269503546099,1.31205673758866,24,73.5460992907801,2.23404255319149,"Yes","No","No",1.47196701151529,68.7269503546099,0.51409013615311,1.81205673758866,1.53056597090465,74.0460992907801,0.525324260018929,2.73404255319149,0.0390379732261965,0.0089743372638613,-0.0784663178379827,-0.0133443513459437,0.0900350886790188,-0.0650419399739736,"No",0.0390379732261965,0.0745464498693141,7.99783427150562e-05,0.341253267692165,0.0811204195252473,0.11125200516464,0.0751146019319736
613,58,1,10,6,"K. Xing","Within- And Trans-Generational Life History Responses To Diurnal Temperature Amplitudes Of The Pupal Stage In The Diamondback Moth",2021,0.920380116697246,"Environmental Entomology",2.387,"Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae","Plutella xylostella","Terrestrial","Developmental Plasticity","Pupae","Pupae Period",NA,NA,25,25,24,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Population","Growth Rate","rm","No","No","A","A","F","A","58:A:A:F:A",156,"B","58:A:B:6",368,3,0.839549839228296,0.0337620578778135,3,0.681189710610932,0.00964630225080387,"No","No","No",1.3395498392283,1.3395498392283,0.533762057877814,0.533762057877814,1.18118971061093,1.18118971061093,0.509646302250804,0.509646302250804,-0.125811456760586,0.114979513065073,-0.0801982654495534,0.0750129596594059,1.61830542715416,-0.11302062555007,"No",-0.125811456760586,-0.125811456760586,0.114979513065073,0.0750129596594059,1.61830542715416,-0.242770297287906,0.671578118103771
614,59,1,1,1,"R. Refinetti","Absence Of Metabolic Acclimation To Cycling Temperature Conditions In The Goldfish",1988,-2.54572325072712,"Physiology & Behavior",3.742,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Carassius auratus","Aquatic","Acclimation",NA,NA,14,"Days",28,28,16,"Sinusoidal (Sine Curve)",1,"Day",14,"Adult","Adult","Physiological","Metabolic Rate","ml/g*hr","Yes","No","A","A","B","A","59:A:A:B:A",157,"A","59:A:A:1",369,5,0.28,0.0670820393249937,5,0.3,0.0894427190999916,"No","No","No",0.78,0.78,0.567082039324994,0.567082039324994,0.8,0.8,0.589442719099992,0.589442719099992,0.02531780798429,0.214289866590869,-0.0802662175617517,0.0119248388024834,0.850771950843562,-0.110470602408546,"No",0.02531780798429,0.02531780798429,0.214289866590869,0.0119248388024834,0.850771950843562,0.0312334699689259,0.400048776482315
615,60,1,1,1,"J. K. Webb","Body Size, Locomotor Speed And Antipredator Behaviour In A Tropical Snake (Tropidonophis Mairii, Colubridae): The Influence Of Incubation Environments And Genetic Factors",2001,-1.18028859083267,"Functional Ecology",6.282,"Metazoa","Chordata",NA,"Squamata","Colubridae","Tropidonophis mairii","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,25.6,25.6,7.8,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Morphology","Mass","Grams","No","No","A","A","B","A","60:A:A:B:A",158,"A","60:A:A:1",370,84,2.54,0.27495454169735,75,2.55,0.259807621135332,"No","No","No",3.04,3.04,0.77495454169735,0.77495454169735,3.05,3.05,0.759807621135332,0.759807621135332,0.0032840752011898,0.00160107573805477,-0.0698151266951935,-0.022317436309235,0.0274911976047949,0.0505426374309898,"No",0.0032840752011898,0.0032840752011898,0.00160107573805477,-0.022317436309235,0.0274911976047949,0.0129610226942022,0.0252386235025898
616,60,1,1,2,"J. K. Webb","Body Size, Locomotor Speed And Antipredator Behaviour In A Tropical Snake (Tropidonophis Mairii, Colubridae): The Influence Of Incubation Environments And Genetic Factors",2001,-1.18028859083267,"Functional Ecology",6.282,"Metazoa","Chordata",NA,"Squamata","Colubridae","Tropidonophis mairii","Terrestrial","Developmental Plasticity","Embryo","Egg Incubation",NA,NA,25.6,25.6,7.8,"Sinusoidal (Sine Curve)",1,"Day",NA,NA,NA,"Morphology","Length","mm","No","No","A","A","B","A","60:A:A:B:A",158,"A","60:A:A:2",371,84,162.1,7.24046959803023,75,160.2,7.01480577065395,"No","No","No",162.6,162.6,7.74046959803023,7.74046959803023,160.7,160.7,7.51480577065395,7.51480577065395,-0.0117539243702434,5.61352571264025e-05,0.219982411904954,-0.0171016846330138,0.0259456163272318,0.060454485719072,"No",-0.0117539243702434,-0.0117539243702434,5.61352571264025e-05,-0.0171016846330138,0.0259456163272318,-0.247665323388581,0.025430982384036
617,61,1,1,1,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Population","Survival","%","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:1",372,6,70.019801980198,1.55215191621901,6,70.8118811881188,4.6564557486571,"Yes","No","No",1.49137266413198,70.519801980198,0.516938562155448,2.05215191621901,1.5000499227684,71.3118811881188,0.551211720403665,5.1564557486571,0.0058014424386262,0.0425289084678049,-0.0799484795924849,0.0571532116255873,0.522982623817533,-0.10710071931496,"No",0.0058014424386262,0.0111694005866204,0.00101255859281511,0.909825973910378,0.481012948239319,0.0149897581242016,0.333342695535359
618,61,1,1,2,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Behavioural","Food Consumption","%","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:2",373,10,24.3603603603604,2.27911903435559,10,54.3423423423423,5.46988568245349,"Yes","No","No",1.01618081232058,24.8603603603604,0.52654730459109,2.77911903435559,1.32887635888122,54.8423423423423,0.554906310726084,5.96988568245349,0.268282444001399,0.0442862262535471,-0.0799642095636326,-0.211118151845623,0.291712272061138,-0.10016648599651,"No",0.268282444001399,0.791187984511287,0.00243463187546168,-0.0265618234215702,0.249349695028019,0.553662474359787,0.207663553387855
619,61,1,1,3,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","crh","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:3",374,6,1.6331096196868,0.219193713000733,6,2.27069351230425,0.657581139002195,"No","No","No",2.1331096196868,2.1331096196868,0.719193713000733,0.719193713000733,2.77069351230425,2.77069351230425,1.1575811390022,1.1575811390022,0.261516823888941,0.0480379253904565,-0.0799939402967197,0.20936720704765,0.528640572400366,-0.107194331351665,"No",0.261516823888941,0.261516823888941,0.0480379253904565,0.20936720704765,0.528640572400366,0.610740825656423,0.348875181505145
620,61,1,1,4,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","gh","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:4",375,6,3.6144578313253,1.67234239467125,6,3.81526104417671,1.37722314855279,"No","No","No",4.1144578313253,4.1144578313253,2.17234239467125,2.17234239467125,4.31526104417671,4.31526104417671,1.87722314855279,1.87722314855279,0.0476507484036117,0.0780004354873318,-0.0801287519563012,-0.186203266867334,0.559577102208911,-0.107672709814722,"No",0.0476507484036117,0.0476507484036117,0.0780004354873318,-0.186203266867334,0.559577102208911,0.0913019160789109,0.33368066832832
621,61,1,1,5,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","igf1a","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:5",376,6,3.76949152542373,1.32853680964511,6,6.00677966101695,1.76031127277978,"No","No","No",4.26949152542373,4.26949152542373,1.82853680964511,1.82853680964511,6.50677966101695,6.50677966101695,2.26031127277978,2.26031127277978,0.421349918648187,0.0506824899343833,-0.0800122525808129,-0.204134125697337,0.531352014704033,-0.107238486158926,"No",0.421349918648187,0.421349918648187,0.0506824899343833,-0.204134125697337,0.531352014704033,1.00457146165288,0.375381825898642
622,61,1,1,6,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","igf2a","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:6",377,6,3.58095238095238,0.559883369779014,6,17.2190476190476,3.91918358845307,"No","No","No",4.08095238095238,4.08095238095238,1.05988336977901,1.05988336977901,17.7190476190476,17.7190476190476,4.41918358845307,4.41918358845307,1.46830980974884,0.0216089310755576,-0.0795647067643574,-0.0400762230945801,0.501725858948335,-0.106730154762757,"No",1.46830980974884,1.46830980974884,0.0216089310755576,-0.0400762230945801,0.501725858948335,3.91759839337479,0.972815715490531
623,61,1,1,7,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","npy","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:7",378,6,2.94117647058824,0.600365133035093,6,9.16666666666667,3.60219079821056,"No","No","No",3.44117647058824,3.44117647058824,1.10036513303509,1.10036513303509,9.66666666666667,9.66666666666667,4.10219079821056,4.10219079821056,1.03287013113677,0.0470557408304517,-0.0799866149737612,0.276522633407232,0.527651374170496,-0.107178109657305,"No",1.03287013113677,1.03287013113677,0.0470557408304517,0.276522633407232,0.527651374170496,1.91347569924141,0.485891218816141
624,61,1,1,8,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","agrp","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:8",379,6,8.02955665024631,3.49927106111882,6,5.61576354679803,1.4479742321871,"No","No","No",8.52955665024631,8.52955665024631,3.99927106111882,3.99927106111882,6.11576354679803,6.11576354679803,1.9479742321871,1.9479742321871,-0.332667758894256,0.0535490121009301,-0.0800300589933527,-0.376788706707484,0.534363217658327,-0.107286997311025,"No",-0.332667758894256,-0.332667758894256,0.0535490121009301,-0.376788706707484,0.534363217658327,-0.708342833549441,0.354239565410035
625,61,1,1,9,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","ghrelin","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:9",380,6,8.65217391304348,4.89897948556636,6,7.69565217391305,0.532497770170252,"No","No","No",9.15217391304348,9.15217391304348,5.39897948556636,5.39897948556636,8.19565217391305,8.19565217391305,1.03249777017025,1.03249777017025,-0.11038764623437,0.0606446188142998,-0.0800668953216223,-1.51616431849643,0.54233008316059,-0.107412747220927,"No",-0.11038764623437,-0.11038764623437,0.0606446188142998,-1.51616431849643,0.54233008316059,-0.227162277050627,0.335483445838118
626,61,1,1,10,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","orexin","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:10",381,6,3.76647834274953,3.32134202411278,6,4.74576271186441,1.38389251004699,"No","No","No",4.26647834274953,4.26647834274953,3.82134202411278,3.82134202411278,5.24576271186441,5.24576271186441,1.88389251004699,1.88389251004699,0.206631905353678,0.15519841045136,-0.0802362627688685,-0.857789565471482,0.644367694205116,-0.108748368337976,"No",0.206631905353678,0.206631905353678,0.15519841045136,-0.857789565471482,0.644367694205116,0.300056467076754,0.337084745143108
627,61,1,1,11,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","mch1","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:11",382,6,10.0389105058366,3.14525920279553,6,11.9066147859922,4.28898982199388,"No","No","No",10.5389105058366,10.5389105058366,3.64525920279553,3.64525920279553,12.4066147859922,12.4066147859922,4.78898982199388,4.78898982199388,0.163155610657369,0.0447725399700141,-0.0799683444791823,0.107289635232942,0.525279671763563,-0.107138967660626,"No",0.163155610657369,0.163155610657369,0.0447725399700141,0.107289635232942,0.525279671763563,0.405109814824081,0.340171415086117
628,61,1,1,12,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","mch2","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:12",383,6,3.83177570093458,0.915697100105863,6,4.67289719626168,0.839389008430371,"No","No","No",4.33177570093458,4.33177570093458,1.41569710010586,1.41569710010586,5.17289719626168,5.17289719626168,1.33938900843037,1.33938900843037,0.177455367142781,0.0289751733856737,-0.079763049913987,-0.229549930270288,0.509196045823662,-0.106863906800606,"No",0.177455367142781,0.177455367142781,0.0289751733856737,-0.229549930270288,0.509196045823662,0.563410487908339,0.346559640745213
629,61,1,1,13,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","grp","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:13",384,6,2.32302405498282,0.774409128302585,6,3.35395189003436,0.572389355701911,"No","No","No",2.82302405498282,2.82302405498282,1.27440912830258,1.27440912830258,3.85395189003436,3.85395189003436,1.07238935570191,1.07238935570191,0.311290416482938,0.0468699467440505,-0.0799851947546778,-0.473353383248365,0.527530035603555,-0.107176115657805,"No",0.311290416482938,0.311290416482938,0.0468699467440505,-0.473353383248365,0.527530035603555,0.808010791983974,0.360536726665107
630,61,1,1,14,"G. de Alba","Combined Blue Light And Daily Thermocycles Enhance Zebrafish Growth And Development",2022,1.02541355207374,"Journal Of Experimental Zoology Part A-Ecological And Integrative Physiology",2.693,"Metazoa","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Danio rerio","Aquatic","Developmental Plasticity","Embryo","Embryo Development",NA,NA,26,26,4,"Alternating",1,"Day",NA,NA,NA,"Gene Expression","cck8","Relative Expression","No","No","A","A","B","A","61:A:A:B:A",159,"A","61:A:A:14",385,6,1.59090909090909,0.253046461031321,6,2.60330578512397,0.506092922062644,"No","No","No",2.09090909090909,2.09090909090909,0.753046461031321,0.753046461031321,3.10330578512397,3.10330578512397,1.00609292206264,1.00609292206264,0.394868982476671,0.039135970502203,-0.0799141122376191,-0.103115858094448,0.519523080431894,-0.107042475860635,"No",0.394868982476671,0.394868982476671,0.039135970502203,-0.103115858094448,0.519523080431894,1.05164951405262,0.379415279183629
631,62,1,1,1,"S. R. Bryant","Comparison Of Development And Growth Of Nettle-Feeding Larvae Of Nymphalidae (Lepidoptera) Under Constant And Alternating Temperature Regimes",1999,-1.39035546158566,"European Journal Of Entomology",1.13,"Metazoa","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Aglais urticae","Terrestrial","Developmental Plasticity","Larvae","Larvae Period",NA,NA,15,15,10,"Alternating",1,"Day",NA,NA,NA,"Life-History Traits","Development Time","Days","No","Yes","A","A","B","A","62:A:A:B:A",160,"A","62:A:A:1",386,36,58.5,2.16,52,51.33,1.15377640814848,"No","No","No",59,59,2.66,2.66,51.83,51.83,1.65377640814848,1.65377640814848,-0.129568311704104,7.60409429366342e-05,0.141363963688058,-0.350159757248532,0.0494561084803761,-0.0233559768109777,"Yes",0.129568311704104,0.129568311704104,7.60409429366342e-05,-0.350159757248532,0.0494561084803761,3.3498462814144,0.110766899901194
